"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","videos","species","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4258269","4258269","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1988-08-10T00:00:00Z","","","","1988","8","10","","","","","","","","","492519","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-38.05","144.523","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","5da91913-0be7-40e6-91cb-f14ae73d185a","","","","","","","","","","Event"
"dr1097","","Bird Notes Birdline","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5678904","5678904","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2008-05-18T00:00:00Z","","","","2008","5","18","","","","","","","","","620220","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-37.9619","144.633","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","5a0222bf-325e-4221-b1f6-e07de4680693","","","","","","","","","","Event"
"dr1097","","Staff Others (non departmental)","","","CC-BY 4.0 (Int)","","","","","","","","","","","","MATERIAL_CITATION","","","","4458415","4458415","","Others, Staff","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1964-01-01T00:00:00Z","","","","1964","1","1","","","","","","","","","543161","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.0901","145.1429","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","0e4f3646-d84f-4f44-9134-feae1a62e6b3","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4258334","4258334","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1987-05-28T00:00:00Z","","","","1987","5","28","","","","","","","","","469184","","","","","","","Australia","AU","Victoria","","","","","","","25.0","","","","","","","","-38.2401","144.4596","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","6c401b70-1848-48c2-b054-6d4692382181","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4258370","4258370","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1988-05-15T00:00:00Z","","","","1988","5","15","","","","","","","","","492743","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-37.9974","144.5931","EPSG:4326","100.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","1d2a8895-fbf0-44b1-9001-5ef5251c5604","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4256048","4256048","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1991-08-25T00:00:00Z","","","","1991","8","25","","","","","","","","","492919","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.2511","144.6647","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","71e5aa82-d7d2-4dca-a193-6dd2bda11de4","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4256024","4256024","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1991-06-15T00:00:00Z","","","","1991","6","15","","","","","","","","","492516","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-38.05","144.523","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","3dbef4ef-b9a1-4484-80c1-150ed1cb6d9e","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4257449","4257449","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1990-04-27T00:00:00Z","","","","1990","4","27","","","","","","","","","492769","","","","","","","Australia","AU","Victoria","","","","","","","5.0","","","","","","","","-37.9977","144.6045","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","4265ada8-9ce6-4016-a88b-ee2f1643c8e9","","","","","","","","","","Event"
"dr1097","","Jonathan Starks","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","3968207","3968207","","Starks, Jonathan","","","","","","","","","PRESENT","","","","","","","","","","","","225d233f-626c-480b-9a1c-8420b2897851","","","","","","","","1993-04-29T00:00:00Z","","","","1993","4","29","","","","","","","","","492536","","","","","","","Australia","AU","Victoria","","","","","","","2.0","","","","","","","","-38.041","144.5233","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","a545ad65-c77a-4fa0-80bb-66ab045d5da5","","","","","","","","","","Event"
"dr1097","","Paul Gray","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","5560382","5560382","","Gray, Paul","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2005-04-13T00:00:00Z","","","","2005","4","13","","","","","","","","","589427","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.4331","142.5888","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","2cd35c50-b643-45af-8de4-3377152c4ce8","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","","","4257407","4257407","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1989-02-10T00:00:00Z","","","","1989","2","10","","","","","","","","","496452","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.3798","145.2788","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","14c130ee-0deb-49a9-9e99-8fb949120c6f","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3949243","3949243","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1985-03-10T00:00:00Z","","","","1985","3","10","","","","","","","","","496454","","","","","","","Australia","AU","Victoria","","","","","","","10.0","","","","","","","","-38.3798","145.2788","EPSG:4326","10.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","50d6ed76-fd1c-4fde-acb5-bfb306532e22","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OBSERVATION","","Record is NSW Category 3 Conservation Protected in New South Wales. Generalised to 1km by NSW OEH.","","5338170","5338170","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1986-06-12T00:00:00Z","","","","1986","6","12","","","","","","","","","578299","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","","-34.81","150.32","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","2839a5bc-c8aa-4ebd-abad-f1158bf02c77","","","","","","","","","","Event"
"dr1097","","RAOU VIC observer code 100","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3375611","3375611","","RAOU VIC observer code 100","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1977-01-01T00:00:00Z","","","","1977","1","1","","","","","","","","","427957","","","","","","","Australia","AU","Victoria","","","","","","","","","","","","","","","-38.2484","145.4179","EPSG:4326","900.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","8755450c-049b-43d5-8749-d14d385b4f1d","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3950824","3950824","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1992-08-16T00:00:00Z","","","","1992","8","16","","","","","","","","","469492","","","","","","","Australia","AU","Victoria","","","","","","","3.0","","","","","","","","-38.0401","144.5263","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","7a911038-b5e4-4318-845d-e365ff0cf004","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3950825","3950825","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1992-08-16T00:00:00Z","","","","1992","8","16","","","","","","","","","469486","","","","","","","Australia","AU","Victoria","","","","","","","3.0","","","","","","","","-38.2568","144.6763","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","fc8e169b-f773-445c-9fd6-b36634795e6d","","","","","","","","","","Event"
"dr1097","","Members BirdLife Australia","","","CC-BY 4.0 (Int)","","","","","","","","","","","","OCCURRENCE","","","","3950829","3950829","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","1992-07-27T00:00:00Z","","","","1992","7","27","","","","","","","","","469493","","","","","","","Australia","AU","Victoria","","","","","","","1.0","","","","","","","","-38.0401","144.5263","EPSG:4326","90.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10305","","","","","","","https://biodiversity.org.au/afd/taxa/88653999-1e2f-47d1-87fa-1f6d3e47ffb8","Neophema chrysogaster","Neophema (Neonanodes) chrysogaster","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Neophema","","","","species","","(Latham, 1790)","Orange-bellied Parrot","","","","Non-passerine birds","","","Neophema chrysogaster","","","","","","","","","","","","","","2b817ba5-3397-435b-8f81-89c54fccb6dc","","","","","","","","","","Event"
